ID;X;Y;WC
3054;353702;6470000;0.28
3055;353702;6470000;0.28
3056;353702;6470000;0.29
3057;353702;6470000;0.3
3058;353702;6470000;0.31
3059;353702;6470000;0.32
3060;353702;6470000;0.32
3061;353702;6470000;0.32
3062;353702;6470000;0.32
3063;353702;6470000;0.31
3064;353702;6470000;0.31
3065;353702;6470000;0.3
3066;353702;6470000;0.3
3067;353702;6470000;0.29
3068;353702;6470000;0.29
3069;353702;6470000;0.28
3070;353702;6470000;0.28
3071;353702;6470000;0.28
3072;353702;6470000;0.27
3073;353702;6470000;0.26
3074;353702;6470000;0.25
3075;353702;6470000;0.24
3076;353702;6470000;0.23
3077;353702;6470000;0.22
3078;353702;6470000;0.22
3079;353702;6470000;0.21
3080;353702;6470000;0.2
3081;353702;6470000;0.2
3082;353702;6470000;0.19
3083;353702;6470000;0.19
3084;353702;6470000;0.18
3085;353702;6470000;0.17
3086;353702;6470000;0.17
3087;353702;6470000;0.19
3088;353702;6470000;0.2
3089;353702;6470000;0.21
3090;353702;6470000;0.22
3091;353702;6470000;0.23
3092;353702;6470000;0.24
3093;353702;6470000;0.25
3094;353702;6470000;0.27
3095;353702;6470000;0.28
3096;353702;6470000;0.32
3097;353702;6470000;0.33
3098;353702;6470000;0.34
3099;353702;6470000;0.35
3100;353702;6470000;0.36
3101;353702;6470000;0.36
3102;353702;6470000;0.37
3103;353702;6470000;0.38
3104;353702;6470000;0.39
3105;353702;6470000;0.39
3106;353702;6470000;0.4
3107;353702;6470000;0.4
3108;353702;6470000;0.4
3109;353702;6470000;0.41
3110;353702;6470000;0.42
3111;353702;6470000;0.42
3112;353702;6470000;0.42
3113;353702;6470000;0.41
3114;353702;6470000;0.41
3115;353802;6460000;1.7E+38
3116;353802;6460000;0.27
3117;353802;6460000;0.25
3118;353802;6460000;0.26
3119;353802;6460000;0.27
3120;353802;6460000;0.27
3121;353802;6460000;0.28
3122;353802;6460000;0.28
3123;353802;6460000;0.28
3124;353802;6460000;0.28
3125;353802;6460000;0.28
3126;353802;6460000;0.29
3127;353802;6460000;0.3
3128;353802;6460000;0.31
3129;353802;6460000;0.32
3130;353802;6460000;0.33
3131;353802;6460000;0.33
3132;353802;6460000;0.34
3133;353802;6460000;0.35
3134;353802;6460000;0.35
3135;353802;6460000;0.35
3136;353802;6460000;0.36
3137;353802;6460000;0.36
3138;353802;6460000;0.35
3139;353802;6460000;0.35
3140;353802;6460000;0.35
3141;353802;6460000;0.35
3142;353802;6460000;0.34
3143;353802;6460000;0.34
3144;353802;6460000;0.33
3145;353802;6460000;0.33
3146;353802;6460000;0.32
3147;353802;6460000;0.31
3148;353802;6460000;0.31
3149;353802;6470000;0.29
3150;353802;6470000;0.29
3151;353802;6470000;0.29
3152;353802;6470000;0.29
3153;353802;6470000;0.29
3154;353802;6470000;0.29
3155;353802;6470000;0.3
3156;353802;6470000;0.31
3157;353802;6470000;0.31
3158;353802;6470000;0.32
3159;353802;6470000;0.34
3160;353802;6470000;0.34
3161;353802;6470000;0.32
3162;353802;6470000;0.31
3163;353802;6470000;0.3
3164;353802;6470000;0.29
3165;353802;6470000;0.28
3166;353802;6470000;0.28
3167;353802;6470000;0.28
3168;353802;6470000;0.28
3169;353802;6470000;0.28
3170;353802;6470000;0.28
3171;353802;6470000;0.27
3172;353802;6470000;0.26
3173;353802;6470000;0.25
3174;353802;6470000;0.24
3175;353802;6470000;0.23
3176;353802;6470000;0.22
3177;353802;6470000;0.21
3178;353802;6470000;0.2
3179;353802;6470000;0.2
3180;353802;6470000;0.19
3181;353802;6470000;0.19
3182;353802;6470000;0.19
3183;353802;6470000;0.19
3184;353802;6470000;0.18
3185;353802;6470000;0.19
3186;353802;6470000;0.2
3187;353802;6470000;0.21
3188;353802;6470000;0.22
3189;353802;6470000;0.23
3190;353802;6470000;0.24
3191;353802;6470000;0.25
3192;353802;6470000;0.26
3193;353802;6470000;0.27
3194;353802;6470000;0.28
3195;353802;6470000;0.29
3196;353802;6470000;0.3
3197;353802;6470000;0.31
3198;353802;6470000;0.32
3199;353802;6470000;0.33
3200;353802;6470000;0.34
3201;353802;6470000;0.35
3202;353802;6470000;0.36
3203;353802;6470000;0.36
3204;353802;6470000;0.37
3205;353802;6470000;0.38
3206;353802;6470000;0.38
3207;353802;6470000;0.39
3208;353802;6470000;0.39
3209;353802;6470000;0.4
3210;353802;6470000;0.4
3211;353802;6470000;0.4
3212;353802;6470000;0.41
3213;353802;6470000;0.41
3214;353802;6470000;0.41
3215;353802;6470000;0.41
3216;353802;6470000;0.4
3217;353902;6460000;1.7E+38
3218;353902;6460000;0.28
3219;353902;6460000;0.27
3220;353902;6460000;0.26
3221;353902;6460000;0.27
3222;353902;6460000;0.26
3223;353902;6460000;0.27
3224;353902;6460000;0.27
3225;353902;6460000;0.27
3226;353902;6460000;0.27
3227;353902;6460000;0.27
3228;353902;6460000;0.28
3229;353902;6460000;0.29
3230;353902;6460000;0.3
3231;353902;6460000;0.31
3232;353902;6460000;0.32
3233;353902;6460000;0.33
3234;353902;6460000;0.33
3235;353902;6460000;0.34
3236;353902;6460000;0.34
3237;353902;6460000;0.34
3238;353902;6460000;0.35
3239;353902;6460000;0.35
3240;353902;6460000;0.35
3241;353902;6460000;0.34
3242;353902;6460000;0.34
3243;353902;6460000;0.34
3244;353902;6460000;0.33
3245;353902;6460000;0.33
3246;353902;6460000;0.32
3247;353902;6460000;0.32
3248;353902;6460000;0.31
3249;353902;6470000;0.3
3250;353902;6470000;0.3
3251;353902;6470000;0.3
3252;353902;6470000;0.3
3253;353902;6470000;0.3
3254;353902;6470000;0.3
3255;353902;6470000;0.31
3256;353902;6470000;0.31
3257;353902;6470000;0.32
3258;353902;6470000;0.33
3259;353902;6470000;0.32
3260;353902;6470000;0.31
3261;353902;6470000;0.29
3262;353902;6470000;0.28
3263;353902;6470000;0.27
3264;353902;6470000;0.27
3265;353902;6470000;0.27
3266;353902;6470000;0.27
3267;353902;6470000;0.27
3268;353902;6470000;0.28
3269;353902;6470000;0.3
3270;353902;6470000;0.28
3271;353902;6470000;0.26
3272;353902;6470000;0.25
3273;353902;6470000;0.24
3274;353902;6470000;0.23
3275;353902;6470000;0.22
3276;353902;6470000;0.21
3277;353902;6470000;0.2
3278;353902;6470000;0.19
3279;353902;6470000;0.18
3280;353902;6470000;0.18
3281;353902;6470000;0.19
3282;353902;6470000;0.19
3283;353902;6470000;0.19
3284;353902;6470000;0.2
3285;353902;6470000;0.21
3286;353902;6470000;0.21
3287;353902;6470000;0.22
3288;353902;6470000;0.23
3289;353902;6470000;0.24
3290;353902;6470000;0.25
3291;353902;6470000;0.26
3292;353902;6470000;0.27
3293;353902;6470000;0.28
3294;353902;6470000;0.29
3295;353902;6470000;0.3
3296;353902;6470000;0.31
3297;353902;6470000;0.32
3298;353902;6470000;0.33
3299;353902;6470000;0.34
3300;353902;6470000;0.35
3301;353902;6470000;0.36
3302;353902;6470000;0.36
3303;353902;6470000;0.37
3304;353902;6470000;0.37
3305;353902;6470000;0.38
3306;353902;6470000;0.38
3307;353902;6470000;0.39
3308;353902;6470000;0.39
3309;353902;6470000;0.4
3310;353902;6470000;0.4
3311;353902;6470000;0.4
3312;353902;6470000;0.41
3313;353902;6470000;0.4
3314;353902;6470000;0.4
3315;353902;6470000;0.4
3316;354002;6460000;1.7E+38
3317;354002;6460000;0.28
3318;354002;6460000;0.28
3319;354002;6460000;0.27
3320;354002;6460000;0.26
3321;354002;6460000;0.25
3322;354002;6460000;0.25
3323;354002;6460000;0.26
3324;354002;6460000;0.26
3325;354002;6460000;0.27
3326;354002;6460000;0.27
3327;354002;6460000;0.28
3328;354002;6460000;0.29
3329;354002;6460000;0.3
3330;354002;6460000;0.3
3331;354002;6460000;0.31
3332;354002;6460000;0.32
3333;354002;6460000;0.32
3334;354002;6460000;0.33
3335;354002;6460000;0.33
3336;354002;6460000;0.34
3337;354002;6460000;0.34
3338;354002;6460000;0.34
3339;354002;6460000;0.34
3340;354002;6460000;0.34
3341;354002;6460000;0.34
3342;354002;6460000;0.33
3343;354002;6460000;0.33
3344;354002;6460000;0.33
3345;354002;6460000;0.32
3346;354002;6470000;0.3
3347;354002;6470000;0.31
3348;354002;6470000;0.31
3349;354002;6470000;0.31
3350;354002;6470000;0.31
3351;354002;6470000;0.31
3352;354002;6470000;0.31
3353;354002;6470000;0.31
3354;354002;6470000;0.3
3355;354002;6470000;0.28
3356;354002;6470000;0.26
3357;354002;6470000;0.25
3358;354002;6470000;0.26
3359;354002;6470000;0.26
3360;354002;6470000;0.25
3361;354002;6470000;0.25
3362;354002;6470000;0.26
3363;354002;6470000;0.26
3364;354002;6470000;0.27
3365;354002;6470000;0.26
3366;354002;6470000;0.25
3367;354002;6470000;0.24
3368;354002;6470000;0.23
3369;354002;6470000;0.22
3370;354002;6470000;0.21
3371;354002;6470000;0.21
3372;354002;6470000;0.19
3373;354002;6470000;0.18
3374;354002;6470000;0.17
3375;354002;6470000;0.18
3376;354002;6470000;0.19
3377;354002;6470000;0.19
3378;354002;6470000;0.2
3379;354002;6470000;0.2
3380;354002;6470000;0.21
3381;354002;6470000;0.22
3382;354002;6470000;0.23
3383;354002;6470000;0.24
3384;354002;6470000;0.24
3385;354002;6470000;0.25
3386;354002;6470000;0.26
3387;354002;6470000;0.27
3388;354002;6470000;0.28
3389;354002;6470000;0.29
3390;354002;6470000;0.3
3391;354002;6470000;0.31
3392;354002;6470000;0.32
3393;354002;6470000;0.34
3394;354002;6470000;0.35
3395;354002;6470000;0.35
3396;354002;6470000;0.36
3397;354002;6470000;0.36
3398;354002;6470000;0.37
3399;354002;6470000;0.37
3400;354002;6470000;0.38
3401;354002;6470000;0.38
3402;354002;6470000;0.39
3403;354002;6470000;0.39
3404;354002;6470000;0.39
3405;354002;6470000;0.4
3406;354002;6470000;0.4
3407;354002;6470000;0.4
3408;354002;6470000;0.4
3409;354002;6470000;0.4
3410;354002;6470000;0.4
3411;354102;6460000;1.7E+38
3412;354102;6460000;0.29
3413;354102;6460000;0.29
3414;354102;6460000;0.28
3415;354102;6460000;0.27
3416;354102;6460000;0.25
3417;354102;6460000;0.24
3418;354102;6460000;0.25
3419;354102;6460000;0.26
3420;354102;6460000;0.27
3421;354102;6460000;0.27
3422;354102;6460000;0.28
3423;354102;6460000;0.29
3424;354102;6460000;0.29
3425;354102;6460000;0.3
3426;354102;6460000;0.31
3427;354102;6460000;0.31
3428;354102;6460000;0.32
3429;354102;6460000;0.32
3430;354102;6460000;0.33
3431;354102;6460000;0.33
3432;354102;6460000;0.33
3433;354102;6460000;0.33
3434;354102;6460000;0.33
3435;354102;6460000;0.33
3436;354102;6460000;0.33
3437;354102;6460000;0.33
3438;354102;6460000;0.33
3439;354102;6470000;0.31
3440;354102;6470000;0.31
3441;354102;6470000;0.32
3442;354102;6470000;0.32
3443;354102;6470000;0.31
3444;354102;6470000;0.31
3445;354102;6470000;0.3
3446;354102;6470000;0.28
3447;354102;6470000;0.26
3448;354102;6470000;0.25
3449;354102;6470000;0.25
3450;354102;6470000;0.24
3451;354102;6470000;0.23
3452;354102;6470000;0.23
3453;354102;6470000;0.24
3454;354102;6470000;0.25
3455;354102;6470000;0.25
3456;354102;6470000;0.25
3457;354102;6470000;0.24
3458;354102;6470000;0.24
3459;354102;6470000;0.23
3460;354102;6470000;0.22
3461;354102;6470000;0.21
3462;354102;6470000;0.2
3463;354102;6470000;0.2
3464;354102;6470000;0.18
3465;354102;6470000;0.18
3466;354102;6470000;0.18
3467;354102;6470000;0.19
3468;354102;6470000;0.19
3469;354102;6470000;0.2
3470;354102;6470000;0.21
3471;354102;6470000;0.22
3472;354102;6470000;0.23
3473;354102;6470000;0.23
3474;354102;6470000;0.24
3475;354102;6470000;0.25
3476;354102;6470000;0.26
3477;354102;6470000;0.26
3478;354102;6470000;0.27
3479;354102;6470000;0.28
3480;354102;6470000;0.29
3481;354102;6470000;0.3
3482;354102;6470000;0.31
3483;354102;6470000;0.33
3484;354102;6470000;0.34
3485;354102;6470000;0.35
3486;354102;6470000;0.36
3487;354102;6470000;0.36
3488;354102;6470000;0.36
3489;354102;6470000;0.37
3490;354102;6470000;0.37
3491;354102;6470000;0.38
3492;354102;6470000;0.38
3493;354102;6470000;0.38
3494;354102;6470000;0.39
3495;354102;6470000;0.39
3496;354102;6470000;0.39
3497;354102;6470000;0.4
3498;354102;6470000;0.4
3499;354102;6470000;0.4
3500;354102;6470000;0.4
3501;354102;6470000;0.4
3502;354202;6460000;1.7E+38
3503;354202;6460000;0.3
3504;354202;6460000;0.3
3505;354202;6460000;0.29
3506;354202;6460000;0.28
3507;354202;6460000;0.27
3508;354202;6460000;0.26
3509;354202;6460000;0.26
3510;354202;6460000;0.27
3511;354202;6460000;0.27
3512;354202;6460000;0.28
3513;354202;6460000;0.28
3514;354202;6460000;0.29
3515;354202;6460000;0.29
3516;354202;6460000;0.3
3517;354202;6460000;0.3
3518;354202;6460000;0.31
3519;354202;6460000;0.31
3520;354202;6460000;0.32
3521;354202;6460000;0.32
3522;354202;6460000;0.33
3523;354202;6460000;0.33
3524;354202;6460000;0.33
3525;354202;6460000;0.33
3526;354202;6460000;0.33
3527;354202;6460000;0.33
3528;354202;6460000;0.32
3529;354202;6460000;0.32
3530;354202;6470000;0.32
3531;354202;6470000;0.32
3532;354202;6470000;0.32
3533;354202;6470000;0.32
3534;354202;6470000;0.32
3535;354202;6470000;0.32
3536;354202;6470000;0.31
3537;354202;6470000;0.3
3538;354202;6470000;0.28
3539;354202;6470000;0.27
3540;354202;6470000;0.26
3541;354202;6470000;0.25
3542;354202;6470000;0.24
3543;354202;6470000;0.22
3544;354202;6470000;0.22
3545;354202;6470000;0.23
3546;354202;6470000;0.24
3547;354202;6470000;0.24
3548;354202;6470000;0.24
3549;354202;6470000;0.24
3550;354202;6470000;0.23
3551;354202;6470000;0.22
3552;354202;6470000;0.22
3553;354202;6470000;0.21
3554;354202;6470000;0.21
3555;354202;6470000;0.2
3556;354202;6470000;0.19
3557;354202;6470000;0.19
3558;354202;6470000;0.19
3559;354202;6470000;0.2
3560;354202;6470000;0.2
3561;354202;6470000;0.2
3562;354202;6470000;0.21
3563;354202;6470000;0.22
3564;354202;6470000;0.23
3565;354202;6470000;0.24
3566;354202;6470000;0.25
3567;354202;6470000;0.25
3568;354202;6470000;0.26
3569;354202;6470000;0.27
3570;354202;6470000;0.27
3571;354202;6470000;0.28
3572;354202;6470000;0.29
3573;354202;6470000;0.3
3574;354202;6470000;0.31
3575;354202;6470000;0.33
3576;354202;6470000;0.34
3577;354202;6470000;0.36
3578;354202;6470000;0.36
3579;354202;6470000;0.36
3580;354202;6470000;0.36
3581;354202;6470000;0.36
3582;354202;6470000;0.37
3583;354202;6470000;0.37
3584;354202;6470000;0.38
3585;354202;6470000;0.38
3586;354202;6470000;0.39
3587;354202;6470000;0.39
3588;354202;6470000;0.39
3589;354202;6470000;0.39
3590;354202;6470000;0.39
3591;354202;6470000;0.39
3592;354202;6470000;0.39
3593;354202;6470000;0.39
3594;354302;6460000;1.7E+38
3595;354302;6460000;0.31
3596;354302;6460000;0.32
3597;354302;6460000;0.31
3598;354302;6460000;0.3
3599;354302;6460000;0.29
3600;354302;6460000;0.28
3601;354302;6460000;0.28
3602;354302;6460000;0.28
3603;354302;6460000;0.28
3604;354302;6460000;0.28
3605;354302;6460000;0.28
3606;354302;6460000;0.28
3607;354302;6460000;0.29
3608;354302;6460000;0.29
3609;354302;6460000;0.29
3610;354302;6460000;0.3
3611;354302;6460000;0.31
3612;354302;6460000;0.32
3613;354302;6460000;0.33
3614;354302;6460000;0.33
3615;354302;6460000;0.33
3616;354302;6460000;0.32
3617;354302;6460000;0.32
3618;354302;6460000;0.32
3619;354302;6460000;0.32
3620;354302;6460000;0.32
3621;354302;6460000;0.32
3622;354302;6460000;0.32
3623;354302;6470000;0.32
3624;354302;6470000;0.32
3625;354302;6470000;0.33
3626;354302;6470000;0.33
3627;354302;6470000;0.33
3628;354302;6470000;0.34
3629;354302;6470000;0.33
3630;354302;6470000;0.31
3631;354302;6470000;0.29
3632;354302;6470000;0.27
3633;354302;6470000;0.26
3634;354302;6470000;0.25
3635;354302;6470000;0.24
3636;354302;6470000;0.23
3637;354302;6470000;0.23
3638;354302;6470000;0.23
3639;354302;6470000;0.23
3640;354302;6470000;0.23
3641;354302;6470000;0.23
3642;354302;6470000;0.23
3643;354302;6470000;0.23
3644;354302;6470000;0.22
3645;354302;6470000;0.22
3646;354302;6470000;0.21
3647;354302;6470000;0.21
3648;354302;6470000;0.2
3649;354302;6470000;0.2
3650;354302;6470000;0.2
3651;354302;6470000;0.2
3652;354302;6470000;0.2
3653;354302;6470000;0.21
3654;354302;6470000;0.21
3655;354302;6470000;0.22
3656;354302;6470000;0.23
3657;354302;6470000;0.24
3658;354302;6470000;0.24
3659;354302;6470000;0.25
3660;354302;6470000;0.26
3661;354302;6470000;0.26
3662;354302;6470000;0.27
3663;354302;6470000;0.27
3664;354302;6470000;0.28
3665;354302;6470000;0.29
3666;354302;6470000;0.3
3667;354302;6470000;0.31
3668;354302;6470000;0.32
3669;354302;6470000;0.34
3670;354302;6470000;0.35
3671;354302;6470000;0.36
3672;354302;6470000;0.36
3673;354302;6470000;0.36
3674;354302;6470000;0.36
3675;354302;6470000;0.36
3676;354302;6470000;0.37
3677;354302;6470000;0.37
3678;354302;6470000;0.38
3679;354302;6470000;0.38
3680;354302;6470000;0.38
3681;354302;6470000;0.38
3682;354302;6470000;0.38
3683;354302;6470000;0.38
3684;354302;6470000;0.39
3685;354302;6470000;0.39
3686;354302;6470000;0.39
3687;354402;6460000;1.7E+38
3688;354402;6460000;0.32
3689;354402;6460000;0.33
3690;354402;6460000;0.33
3691;354402;6460000;0.32
3692;354402;6460000;0.31
3693;354402;6460000;0.3
3694;354402;6460000;0.3
3695;354402;6460000;0.29
3696;354402;6460000;0.29
3697;354402;6460000;0.28
3698;354402;6460000;0.28
3699;354402;6460000;0.28
3700;354402;6460000;0.28
3701;354402;6460000;0.28
3702;354402;6460000;0.28
3703;354402;6460000;0.29
3704;354402;6460000;0.3
3705;354402;6460000;0.32
3706;354402;6460000;0.33
3707;354402;6460000;0.32
3708;354402;6460000;0.32
3709;354402;6460000;0.32
3710;354402;6460000;0.32
3711;354402;6460000;0.32
3712;354402;6460000;0.32
3713;354402;6460000;0.32
3714;354402;6460000;0.32
3715;354402;6460000;0.32
3716;354402;6470000;0.32
3717;354402;6470000;0.33
3718;354402;6470000;0.33
3719;354402;6470000;0.33
3720;354402;6470000;0.34
3721;354402;6470000;0.35
3722;354402;6470000;0.35
3723;354402;6470000;0.32
3724;354402;6470000;0.3
3725;354402;6470000;0.27
3726;354402;6470000;0.26
3727;354402;6470000;0.25
3728;354402;6470000;0.24
3729;354402;6470000;0.23
3730;354402;6470000;0.23
3731;354402;6470000;0.23
3732;354402;6470000;0.23
3733;354402;6470000;0.23
3734;354402;6470000;0.23
3735;354402;6470000;0.23
3736;354402;6470000;0.22
3737;354402;6470000;0.22
3738;354402;6470000;0.22
3739;354402;6470000;0.21
3740;354402;6470000;0.21
3741;354402;6470000;0.2
3742;354402;6470000;0.2
3743;354402;6470000;0.2
3744;354402;6470000;0.2
3745;354402;6470000;0.21
3746;354402;6470000;0.22
3747;354402;6470000;0.23
3748;354402;6470000;0.23
3749;354402;6470000;0.24
3750;354402;6470000;0.25
3751;354402;6470000;0.25
3752;354402;6470000;0.26
3753;354402;6470000;0.26
3754;354402;6470000;0.27
3755;354402;6470000;0.27
3756;354402;6470000;0.28
3757;354402;6470000;0.28
3758;354402;6470000;0.29
3759;354402;6470000;0.3
3760;354402;6470000;0.31
3761;354402;6470000;0.32
3762;354402;6470000;0.33
3763;354402;6470000;0.34
3764;354402;6470000;0.34
3765;354402;6470000;0.35
3766;354402;6470000;0.35
3767;354402;6470000;0.35
3768;354402;6470000;0.36
3769;354402;6470000;0.36
3770;354402;6470000;0.36
3771;354402;6470000;0.37
3772;354402;6470000;0.37
3773;354402;6470000;0.37
3774;354402;6470000;0.37
3775;354402;6470000;0.37
3776;354402;6470000;0.37
3777;354402;6470000;0.38
3778;354402;6470000;0.38
3779;354402;6470000;0.39
3780;354502;6460000;1.7E+38
3781;354502;6460000;0.32
3782;354502;6460000;0.33
3783;354502;6460000;0.33
3784;354502;6460000;0.32
3785;354502;6460000;0.32
3786;354502;6460000;0.32
3787;354502;6460000;0.31
3788;354502;6460000;0.3
3789;354502;6460000;0.29
3790;354502;6460000;0.29
3791;354502;6460000;0.28
3792;354502;6460000;0.28
3793;354502;6460000;0.27
3794;354502;6460000;0.27
3795;354502;6460000;0.27
3796;354502;6460000;0.27
3797;354502;6460000;0.29
3798;354502;6460000;0.3
3799;354502;6460000;0.31
3800;354502;6460000;0.31
3801;354502;6460000;0.31
3802;354502;6460000;0.32
3803;354502;6460000;0.31
3804;354502;6460000;0.31
3805;354502;6460000;0.31
3806;354502;6460000;0.31
3807;354502;6460000;0.31
3808;354502;6460000;0.31
3809;354502;6460000;0.31
3810;354502;6470000;0.33
3811;354502;6470000;0.33
3812;354502;6470000;0.33
3813;354502;6470000;0.34
3814;354502;6470000;0.34
3815;354502;6470000;0.34
3816;354502;6470000;0.33
3817;354502;6470000;0.32
3818;354502;6470000;0.29
3819;354502;6470000;0.27
3820;354502;6470000;0.25
3821;354502;6470000;0.24
3822;354502;6470000;0.24
3823;354502;6470000;0.23
3824;354502;6470000;0.23
3825;354502;6470000;0.23
3826;354502;6470000;0.23
3827;354502;6470000;0.23
3828;354502;6470000;0.23
3829;354502;6470000;0.22
3830;354502;6470000;0.22
3831;354502;6470000;0.22
3832;354502;6470000;0.21
3833;354502;6470000;0.21
3834;354502;6470000;0.21
3835;354502;6470000;0.2
3836;354502;6470000;0.19
3837;354502;6470000;0.19
3838;354502;6470000;0.21
3839;354502;6470000;0.22
3840;354502;6470000;0.24
3841;354502;6470000;0.25
3842;354502;6470000;0.25
3843;354502;6470000;0.26
3844;354502;6470000;0.26
3845;354502;6470000;0.26
3846;354502;6470000;0.27
3847;354502;6470000;0.27
3848;354502;6470000;0.27
3849;354502;6470000;0.27
3850;354502;6470000;0.28
3851;354502;6470000;0.28
3852;354502;6470000;0.29
3853;354502;6470000;0.29
3854;354502;6470000;0.3
3855;354502;6470000;0.31
3856;354502;6470000;0.32
3857;354502;6470000;0.33
3858;354502;6470000;0.33
3859;354502;6470000;0.34
3860;354502;6470000;0.34
3861;354502;6470000;0.35
3862;354502;6470000;0.35
3863;354502;6470000;0.36
3864;354502;6470000;0.36
3865;354502;6470000;0.36
3866;354502;6470000;0.36
3867;354502;6470000;0.36
3868;354502;6470000;0.36
3869;354502;6470000;0.36
3870;354502;6470000;0.37
3871;354502;6470000;0.37
3872;354502;6470000;0.38
3873;354502;6470000;0.38
3874;354602;6460000;1.7E+38
3875;354602;6460000;0.32
3876;354602;6460000;0.32
3877;354602;6460000;0.32
3878;354602;6460000;0.32
3879;354602;6460000;0.32
3880;354602;6460000;0.34
3881;354602;6460000;0.32
3882;354602;6460000;0.3
3883;354602;6460000;0.29
3884;354602;6460000;0.28
3885;354602;6460000;0.28
3886;354602;6460000;0.28
3887;354602;6460000;0.27
3888;354602;6460000;0.26
3889;354602;6460000;0.25
3890;354602;6460000;0.25
3891;354602;6460000;0.27
3892;354602;6460000;0.28
3893;354602;6460000;0.28
3894;354602;6460000;0.28
3895;354602;6460000;0.29
3896;354602;6460000;0.3
3897;354602;6460000;0.3
3898;354602;6460000;0.3
3899;354602;6460000;0.3
3900;354602;6460000;0.3
3901;354602;6460000;0.3
3902;354602;6460000;0.31
3903;354602;6460000;0.31
3904;354602;6470000;0.33
3905;354602;6470000;0.33
3906;354602;6470000;0.34
3907;354602;6470000;0.34
3908;354602;6470000;0.33
3909;354602;6470000;0.33
3910;354602;6470000;0.31
3911;354602;6470000;0.29
3912;354602;6470000;0.26
3913;354602;6470000;0.24
3914;354602;6470000;0.23
3915;354602;6470000;0.23
3916;354602;6470000;0.23
3917;354602;6470000;0.23
3918;354602;6470000;0.23
3919;354602;6470000;0.23
3920;354602;6470000;0.23
3921;354602;6470000;0.22
3922;354602;6470000;0.22
3923;354602;6470000;0.22
3924;354602;6470000;0.22
3925;354602;6470000;0.22
3926;354602;6470000;0.21
3927;354602;6470000;0.21
3928;354602;6470000;0.21
3929;354602;6470000;0.19
3930;354602;6470000;0.19
3931;354602;6470000;0.22
3932;354602;6470000;0.24
3933;354602;6470000;0.26
3934;354602;6470000;0.27
3935;354602;6470000;0.28
3936;354602;6470000;0.28
3937;354602;6470000;0.28
3938;354602;6470000;0.28
3939;354602;6470000;0.28
3940;354602;6470000;0.28
3941;354602;6470000;0.28
3942;354602;6470000;0.27
3943;354602;6470000;0.27
3944;354602;6470000;0.28
3945;354602;6470000;0.28
3946;354602;6470000;0.29
3947;354602;6470000;0.3
3948;354602;6470000;0.31
3949;354602;6470000;0.31
3950;354602;6470000;0.32
3951;354602;6470000;0.33
3952;354602;6470000;0.33
3953;354602;6470000;0.34
3954;354602;6470000;0.34
3955;354602;6470000;0.35
3956;354602;6470000;0.35
3957;354602;6470000;0.35
3958;354602;6470000;0.35
3959;354602;6470000;0.35
3960;354602;6470000;0.35
3961;354602;6470000;0.35
3962;354602;6470000;0.35
3963;354602;6470000;0.36
3964;354602;6470000;0.37
3965;354602;6470000;0.38
3966;354602;6470000;0.39
3967;354702;6460000;1.7E+38
3968;354702;6460000;0.32
3969;354702;6460000;0.31
3970;354702;6460000;0.31
3971;354702;6460000;0.31
3972;354702;6460000;0.31
3973;354702;6460000;0.31
3974;354702;6460000;0.31
3975;354702;6460000;0.3
3976;354702;6460000;0.29
3977;354702;6460000;0.28
3978;354702;6460000;0.27
3979;354702;6460000;0.28
3980;354702;6460000;0.28
3981;354702;6460000;0.28
3982;354702;6460000;0.27
3983;354702;6460000;0.27
3984;354702;6460000;0.27
3985;354702;6460000;0.26
3986;354702;6460000;0.25
3987;354702;6460000;0.26
3988;354702;6460000;0.27
3989;354702;6460000;0.28
3990;354702;6460000;0.28
3991;354702;6460000;0.28
3992;354702;6460000;0.29
3993;354702;6460000;0.29
3994;354702;6460000;0.3
3995;354702;6460000;0.31
3996;354702;6460000;0.31
3997;354702;6470000;0.33
3998;354702;6470000;0.34
3999;354702;6470000;0.34
4000;354702;6470000;0.34
4001;354702;6470000;0.34
4002;354702;6470000;0.34
4003;354702;6470000;0.33
4004;354702;6470000;0.31
4005;354702;6470000;0.28
4006;354702;6470000;0.26
4007;354702;6470000;0.24
4008;354702;6470000;0.24
4009;354702;6470000;0.23
4010;354702;6470000;0.22
4011;354702;6470000;0.23
4012;354702;6470000;0.23
4013;354702;6470000;0.22
4014;354702;6470000;0.22
4015;354702;6470000;0.22
4016;354702;6470000;0.22
4017;354702;6470000;0.21
4018;354702;6470000;0.21
4019;354702;6470000;0.22
4020;354702;6470000;0.22
4021;354702;6470000;0.22
4022;354702;6470000;0.23
4023;354702;6470000;0.23
4024;354702;6470000;0.24
4025;354702;6470000;0.26
4026;354702;6470000;0.27
4027;354702;6470000;0.3
4028;354702;6470000;0.3
4029;354702;6470000;0.29
4030;354702;6470000;0.29
4031;354702;6470000;0.29
4032;354702;6470000;0.29
4033;354702;6470000;0.28
4034;354702;6470000;0.28
4035;354702;6470000;0.27
4036;354702;6470000;0.27
4037;354702;6470000;0.27
4038;354702;6470000;0.28
4039;354702;6470000;0.28
4040;354702;6470000;0.29
4041;354702;6470000;0.3
4042;354702;6470000;0.31
4043;354702;6470000;0.31
4044;354702;6470000;0.32
4045;354702;6470000;0.33
4046;354702;6470000;0.33
4047;354702;6470000;0.35
4048;354702;6470000;0.35
4049;354702;6470000;0.35
4050;354702;6470000;0.35
