Coord;X;Y;Depth
2387;353002;6.47E+06;2586.82
2388;353002;6.47E+06;2584.72
2389;353002;6.47E+06;2580.15
2390;353002;6.47E+06;2577.93
2391;353002;6.47E+06;2577.14
2392;353002;6.47E+06;2576.19
2393;353002;6.47E+06;2574.04
2394;353002;6.47E+06;2572.81
2395;353002;6.47E+06;2573.42
2396;353002;6.47E+06;2576.39
2397;353002;6.47E+06;2579.29
2398;353002;6.47E+06;2580.17
2399;353002;6.47E+06;2579.82
2400;353002;6.47E+06;2578.61
2401;353002;6.47E+06;2577.08
2402;353002;6.47E+06;2574.81
2403;353002;6.47E+06;2571.4
2404;353002;6.47E+06;2568.01
2405;353002;6.47E+06;2567.02
2406;353002;6.47E+06;2566.76
2407;353002;6.47E+06;2566.36
2408;353002;6.47E+06;2566.93
2409;353002;6.47E+06;2569.19
2410;353002;6.47E+06;2571.88
2411;353002;6.47E+06;2575.85
2412;353002;6.47E+06;2581.03
2413;353002;6.47E+06;2586.77
2414;353002;6.47E+06;2591.33
2415;353002;6.47E+06;2596.12
2416;353002;6.47E+06;2600.8
2417;353002;6.47E+06;2606.6
2418;353002;6.47E+06;2604.75
2419;353002;6.47E+06;2603.27
2420;353002;6.47E+06;2601.72
2421;353002;6.47E+06;2600.39
2422;353002;6.47E+06;2599.31
2423;353002;6.47E+06;2598.66
2424;353002;6.47E+06;2598.15
2425;353002;6.47E+06;2598.19
2426;353102;6.46E+06;2607.65
2427;353102;6.46E+06;2607.22
2428;353102;6.46E+06;2606.83
2429;353102;6.46E+06;2606.6
2430;353102;6.46E+06;2606.07
2431;353102;6.46E+06;2605.31
2432;353102;6.46E+06;2604.54
2433;353102;6.46E+06;2603.78
2434;353102;6.46E+06;2602
2435;353102;6.46E+06;2599.34
2436;353102;6.46E+06;2597.33
2437;353102;6.46E+06;2594.86
2438;353102;6.46E+06;2593.1
2439;353102;6.46E+06;2591.49
2440;353102;6.46E+06;2590.43
2441;353102;6.46E+06;2589.01
2442;353102;6.46E+06;2587.14
2443;353102;6.46E+06;2584.64
2444;353102;6.46E+06;2583.35
2445;353102;6.46E+06;2582.69
2446;353102;6.46E+06;2582.9
2447;353102;6.46E+06;2583.91
2448;353102;6.46E+06;2585.11
2449;353102;6.46E+06;2586.31
2450;353102;6.46E+06;2587.1
2451;353102;6.46E+06;2588.42
2452;353102;6.46E+06;2590.88
2453;353102;6.46E+06;2593.78
2454;353102;6.46E+06;2596.37
2455;353102;6.46E+06;2599.25
2456;353102;6.46E+06;2600.83
2457;353102;6.46E+06;2602.31
2458;353102;6.46E+06;2602.66
2459;353102;6.46E+06;2601.99
2460;353102;6.47E+06;2598.19
2461;353102;6.47E+06;2594.27
2462;353102;6.47E+06;2590.57
2463;353102;6.47E+06;2588.49
2464;353102;6.47E+06;2586.47
2465;353102;6.47E+06;2585.67
2466;353102;6.47E+06;2585.75
2467;353102;6.47E+06;2586.57
2468;353102;6.47E+06;2588.91
2469;353102;6.47E+06;2591
2470;353102;6.47E+06;2592.43
2471;353102;6.47E+06;2592.4
2472;353102;6.47E+06;2592.04
2473;353102;6.47E+06;2591.55
2474;353102;6.47E+06;2591.07
2475;353102;6.47E+06;2591.02
2476;353102;6.47E+06;2590.97
2477;353102;6.47E+06;2590.4
2478;353102;6.47E+06;2588.19
2479;353102;6.47E+06;2584.88
2480;353102;6.47E+06;2581.67
2481;353102;6.47E+06;2579.64
2482;353102;6.47E+06;2578.19
2483;353102;6.47E+06;2577.04
2484;353102;6.47E+06;2575.49
2485;353102;6.47E+06;2575.1
2486;353102;6.47E+06;2576.4
2487;353102;6.47E+06;2578.7
2488;353102;6.47E+06;2579.36
2489;353102;6.47E+06;2578.72
2490;353102;6.47E+06;2577.59
2491;353102;6.47E+06;2575.68
2492;353102;6.47E+06;2573.31
2493;353102;6.47E+06;2570.23
2494;353102;6.47E+06;2567.88
2495;353102;6.47E+06;2566.06
2496;353102;6.47E+06;2565.26
2497;353102;6.47E+06;2565.06
2498;353102;6.47E+06;2565.46
2499;353102;6.47E+06;2567.24
2500;353102;6.47E+06;2570.06
2501;353102;6.47E+06;2574.48
2502;353102;6.47E+06;2578.26
2503;353102;6.47E+06;2583.9
2504;353102;6.47E+06;2589.13
2505;353102;6.47E+06;2594.72
2506;353102;6.47E+06;2598.48
2507;353102;6.47E+06;2603.37
2508;353102;6.47E+06;2607
2509;353102;6.47E+06;2605.56
2510;353102;6.47E+06;2603.67
2511;353102;6.47E+06;2602.28
2512;353102;6.47E+06;2600.94
2513;353102;6.47E+06;2599.97
2514;353102;6.47E+06;2598.62
2515;353102;6.47E+06;2597.78
2516;353102;6.47E+06;2597.39
2517;353102;6.47E+06;2597.48
2518;353102;6.47E+06;2597.98
2519;353202;6.46E+06;2607.02
2520;353202;6.46E+06;2606.32
2521;353202;6.46E+06;2605.41
2522;353202;6.46E+06;2604.42
2523;353202;6.46E+06;2603.29
2524;353202;6.46E+06;2602.57
2525;353202;6.46E+06;2601.77
2526;353202;6.46E+06;2600.47
2527;353202;6.46E+06;2599.11
2528;353202;6.46E+06;2597.9
2529;353202;6.46E+06;2595.65
2530;353202;6.46E+06;2593.51
2531;353202;6.46E+06;2592.34
2532;353202;6.46E+06;2591.34
2533;353202;6.46E+06;2590.22
2534;353202;6.46E+06;2589.64
2535;353202;6.46E+06;2588.51
2536;353202;6.46E+06;2586.32
2537;353202;6.46E+06;2584.76
2538;353202;6.46E+06;2584.63
2539;353202;6.46E+06;2584.74
2540;353202;6.46E+06;2585.09
2541;353202;6.46E+06;2586.34
2542;353202;6.46E+06;2587.34
2543;353202;6.46E+06;2587.72
2544;353202;6.46E+06;2587.65
2545;353202;6.46E+06;2591.31
2546;353202;6.46E+06;2593.78
2547;353202;6.46E+06;2595.93
2548;353202;6.46E+06;2598.93
2549;353202;6.46E+06;2601.58
2550;353202;6.46E+06;2603.33
2551;353202;6.46E+06;2604.12
2552;353202;6.46E+06;2603.28
2553;353202;6.47E+06;2599.85
2554;353202;6.47E+06;2596.83
2555;353202;6.47E+06;2593.28
2556;353202;6.47E+06;2590.46
2557;353202;6.47E+06;2589.51
2558;353202;6.47E+06;2589.4
2559;353202;6.47E+06;2589.13
2560;353202;6.47E+06;2590.09
2561;353202;6.47E+06;2592.77
2562;353202;6.47E+06;2594.56
2563;353202;6.47E+06;2595.72
2564;353202;6.47E+06;2595.67
2565;353202;6.47E+06;2595.51
2566;353202;6.47E+06;2595.18
2567;353202;6.47E+06;2594.47
2568;353202;6.47E+06;2593.95
2569;353202;6.47E+06;2594.16
2570;353202;6.47E+06;2594.13
2571;353202;6.47E+06;2593.05
2572;353202;6.47E+06;2588.92
2573;353202;6.47E+06;2585.5
2574;353202;6.47E+06;2582.43
2575;353202;6.47E+06;2580.71
2576;353202;6.47E+06;2580
2577;353202;6.47E+06;2578.82
2578;353202;6.47E+06;2576.99
2579;353202;6.47E+06;2576.99
2580;353202;6.47E+06;2578.63
2581;353202;6.47E+06;2578.81
2582;353202;6.47E+06;2578.17
2583;353202;6.47E+06;2576.22
2584;353202;6.47E+06;2574.08
2585;353202;6.47E+06;2572.16
2586;353202;6.47E+06;2569.92
2587;353202;6.47E+06;2567.12
2588;353202;6.47E+06;2565.41
2589;353202;6.47E+06;2564.47
2590;353202;6.47E+06;2563.95
2591;353202;6.47E+06;2564.37
2592;353202;6.47E+06;2565.9
2593;353202;6.47E+06;2568.06
2594;353202;6.47E+06;2571.9
2595;353202;6.47E+06;2576.6
2596;353202;6.47E+06;2581.12
2597;353202;6.47E+06;2585.75
2598;353202;6.47E+06;2591.79
2599;353202;6.47E+06;2596.99
2600;353202;6.47E+06;2601.47
2601;353202;6.47E+06;2605.94
2602;353202;6.47E+06;2605.48
2603;353202;6.47E+06;2603.75
2604;353202;6.47E+06;2601.83
2605;353202;6.47E+06;2600.79
2606;353202;6.47E+06;2600.21
2607;353202;6.47E+06;2599.08
2608;353202;6.47E+06;2597.53
2609;353202;6.47E+06;2596.67
2610;353202;6.47E+06;2596.45
2611;353202;6.47E+06;2596.66
2612;353202;6.47E+06;2597.14
2613;353202;6.47E+06;2597.84
2614;353202;6.47E+06;2598.77
2615;353202;6.47E+06;2599.23
2616;353202;6.47E+06;2599.32
2617;353302;6.46E+06;2606.73
2618;353302;6.46E+06;2605.97
2619;353302;6.46E+06;2604.48
2620;353302;6.46E+06;2602.76
2621;353302;6.46E+06;2601.73
2622;353302;6.46E+06;2600.17
2623;353302;6.46E+06;2597.94
2624;353302;6.46E+06;2597.41
2625;353302;6.46E+06;2596.93
2626;353302;6.46E+06;2595.6
2627;353302;6.46E+06;2593.47
2628;353302;6.46E+06;2592.32
2629;353302;6.46E+06;2591.7
2630;353302;6.46E+06;2591.13
2631;353302;6.46E+06;2590.29
2632;353302;6.46E+06;2589.82
2633;353302;6.46E+06;2589
2634;353302;6.46E+06;2587.77
2635;353302;6.46E+06;2586.43
2636;353302;6.46E+06;2586.19
2637;353302;6.46E+06;2586.42
2638;353302;6.46E+06;2587.21
2639;353302;6.46E+06;2588.04
2640;353302;6.46E+06;2588.52
2641;353302;6.46E+06;2589.14
2642;353302;6.46E+06;2590.29
2643;353302;6.46E+06;2592.36
2644;353302;6.46E+06;2594.01
2645;353302;6.46E+06;2595.65
2646;353302;6.46E+06;2597.99
2647;353302;6.46E+06;2601.96
2648;353302;6.46E+06;2603.69
2649;353302;6.46E+06;2604.99
2650;353302;6.46E+06;2604.8
2651;353302;6.47E+06;2601.39
2652;353302;6.47E+06;2598.49
2653;353302;6.47E+06;2595.86
2654;353302;6.47E+06;2592.76
2655;353302;6.47E+06;2592.01
2656;353302;6.47E+06;2591.84
2657;353302;6.47E+06;2592.75
2658;353302;6.47E+06;2594.17
2659;353302;6.47E+06;2595.56
2660;353302;6.47E+06;2596.93
2661;353302;6.47E+06;2599.03
2662;353302;6.47E+06;2598.91
2663;353302;6.47E+06;2597.53
2664;353302;6.47E+06;2597.39
2665;353302;6.47E+06;2598.66
2666;353302;6.47E+06;2596.89
2667;353302;6.47E+06;2596.04
2668;353302;6.47E+06;2596.36
2669;353302;6.47E+06;2598.74
2670;353302;6.47E+06;2592.73
2671;353302;6.47E+06;2587.68
2672;353302;6.47E+06;2584.61
2673;353302;6.47E+06;2583.21
2674;353302;6.47E+06;2583.43
2675;353302;6.47E+06;2581.17
2676;353302;6.47E+06;2579.49
2677;353302;6.47E+06;2577.18
2678;353302;6.47E+06;2578.06
2679;353302;6.47E+06;2578.33
2680;353302;6.47E+06;2577.95
2681;353302;6.47E+06;2574.12
2682;353302;6.47E+06;2572.63
2683;353302;6.47E+06;2571.27
2684;353302;6.47E+06;2569.36
2685;353302;6.47E+06;2566.58
2686;353302;6.47E+06;2565.17
2687;353302;6.47E+06;2564.35
2688;353302;6.47E+06;2563.53
2689;353302;6.47E+06;2563.64
2690;353302;6.47E+06;2565.17
2691;353302;6.47E+06;2566.84
2692;353302;6.47E+06;2569.47
2693;353302;6.47E+06;2574.23
2694;353302;6.47E+06;2579.01
2695;353302;6.47E+06;2582.71
2696;353302;6.47E+06;2587.79
2697;353302;6.47E+06;2594.68
2698;353302;6.47E+06;2599.79
2699;353302;6.47E+06;2603.72
2700;353302;6.47E+06;2605.39
2701;353302;6.47E+06;2603.2
2702;353302;6.47E+06;2600.7
2703;353302;6.47E+06;2599.67
2704;353302;6.47E+06;2599.19
2705;353302;6.47E+06;2598.43
2706;353302;6.47E+06;2597.79
2707;353302;6.47E+06;2596.26
2708;353302;6.47E+06;2595.55
2709;353302;6.47E+06;2594.88
2710;353302;6.47E+06;2595.33
2711;353302;6.47E+06;2596.37
2712;353302;6.47E+06;2597.06
2713;353302;6.47E+06;2597.94
2714;353302;6.47E+06;2598.85
2715;353302;6.47E+06;2599.18
2716;353402;6.46E+06;2606.65
2717;353402;6.46E+06;2605.81
2718;353402;6.46E+06;2604.32
2719;353402;6.46E+06;2602.59
2720;353402;6.46E+06;2600.41
2721;353402;6.46E+06;2597.9
2722;353402;6.46E+06;2595.27
2723;353402;6.46E+06;2594.2
2724;353402;6.46E+06;2593.69
2725;353402;6.46E+06;2592.72
2726;353402;6.46E+06;2591.82
2727;353402;6.46E+06;2591.16
2728;353402;6.46E+06;2590.89
2729;353402;6.46E+06;2590.82
2730;353402;6.46E+06;2590.63
2731;353402;6.46E+06;2589.98
2732;353402;6.46E+06;2589.22
2733;353402;6.46E+06;2588.27
2734;353402;6.46E+06;2587.65
2735;353402;6.46E+06;2587.84
2736;353402;6.46E+06;2588.4
2737;353402;6.46E+06;2589.36
2738;353402;6.46E+06;2589.67
2739;353402;6.46E+06;2590.33
2740;353402;6.46E+06;2591.34
2741;353402;6.46E+06;2592.98
2742;353402;6.46E+06;2593.78
2743;353402;6.46E+06;2594.92
2744;353402;6.46E+06;2596.2
2745;353402;6.46E+06;2597.75
2746;353402;6.46E+06;2601.14
2747;353402;6.46E+06;2603.78
2748;353402;6.46E+06;2605.41
2749;353402;6.46E+06;2605.8
2750;353402;6.47E+06;2603.41
2751;353402;6.47E+06;2600.46
2752;353402;6.47E+06;2597.62
2753;353402;6.47E+06;2595.63
2754;353402;6.47E+06;2594.81
2755;353402;6.47E+06;2594.96
2756;353402;6.47E+06;2595.95
2757;353402;6.47E+06;2596.72
2758;353402;6.47E+06;2598.06
2759;353402;6.47E+06;2599.47
2760;353402;6.47E+06;2600.84
2761;353402;6.47E+06;2600.76
2762;353402;6.47E+06;2598.95
2763;353402;6.47E+06;2598.33
2764;353402;6.47E+06;2598.6
2765;353402;6.47E+06;2597.96
2766;353402;6.47E+06;2596.92
2767;353402;6.47E+06;2596.73
2768;353402;6.47E+06;2596.45
2769;353402;6.47E+06;2593.19
2770;353402;6.47E+06;2588.38
2771;353402;6.47E+06;2584.71
2772;353402;6.47E+06;2583.48
2773;353402;6.47E+06;2584.86
2774;353402;6.47E+06;2583.13
2775;353402;6.47E+06;2580.31
2776;353402;6.47E+06;2576.9
2777;353402;6.47E+06;2575.63
2778;353402;6.47E+06;2575.53
2779;353402;6.47E+06;2574.41
2780;353402;6.47E+06;2572.02
2781;353402;6.47E+06;2570.63
2782;353402;6.47E+06;2569.55
2783;353402;6.47E+06;2568.14
2784;353402;6.47E+06;2566.51
2785;353402;6.47E+06;2565.25
2786;353402;6.47E+06;2564.42
2787;353402;6.47E+06;2563.91
2788;353402;6.47E+06;2563.93
2789;353402;6.47E+06;2564.83
2790;353402;6.47E+06;2566.42
2791;353402;6.47E+06;2568.94
2792;353402;6.47E+06;2571.68
2793;353402;6.47E+06;2575.91
2794;353402;6.47E+06;2580.12
2795;353402;6.47E+06;2585.59
2796;353402;6.47E+06;2590.79
2797;353402;6.47E+06;2596.5
2798;353402;6.47E+06;2601.37
2799;353402;6.47E+06;2606.93
2800;353402;6.47E+06;2602.18
2801;353402;6.47E+06;2599.59
2802;353402;6.47E+06;2597.56
2803;353402;6.47E+06;2596.39
2804;353402;6.47E+06;2595.79
2805;353402;6.47E+06;2595.01
2806;353402;6.47E+06;2594.84
2807;353402;6.47E+06;2593.91
2808;353402;6.47E+06;2593.23
2809;353402;6.47E+06;2592.93
2810;353402;6.47E+06;2593.62
2811;353402;6.47E+06;2594.95
2812;353402;6.47E+06;2596.03
2813;353402;6.47E+06;2597.17
2814;353402;6.47E+06;2598.07
2815;353402;6.47E+06;2598.75
2816;353502;6.46E+06;2606.8
2817;353502;6.46E+06;2606.08
2818;353502;6.46E+06;2604.53
2819;353502;6.46E+06;2602.93
2820;353502;6.46E+06;2600.03
2821;353502;6.46E+06;2596.62
2822;353502;6.46E+06;2594.04
2823;353502;6.46E+06;2591.92
2824;353502;6.46E+06;2591.06
2825;353502;6.46E+06;2590.67
2826;353502;6.46E+06;2590.3
2827;353502;6.46E+06;2589.98
2828;353502;6.46E+06;2590.23
2829;353502;6.46E+06;2590.7
2830;353502;6.46E+06;2590.78
2831;353502;6.46E+06;2590.36
2832;353502;6.46E+06;2589.63
2833;353502;6.46E+06;2588.72
2834;353502;6.46E+06;2588.28
2835;353502;6.46E+06;2588.68
2836;353502;6.46E+06;2589.46
2837;353502;6.46E+06;2590.35
2838;353502;6.46E+06;2590.69
2839;353502;6.46E+06;2591.66
2840;353502;6.46E+06;2592.93
2841;353502;6.46E+06;2594.43
2842;353502;6.46E+06;2594.99
2843;353502;6.46E+06;2595.93
2844;353502;6.46E+06;2596.88
2845;353502;6.46E+06;2598.44
2846;353502;6.46E+06;2600.98
2847;353502;6.46E+06;2603.71
2848;353502;6.46E+06;2605.56
2849;353502;6.46E+06;2606.07
2850;353502;6.47E+06;2604.39
2851;353502;6.47E+06;2601.79
2852;353502;6.47E+06;2598.93
2853;353502;6.47E+06;2597.3
2854;353502;6.47E+06;2596.84
2855;353502;6.47E+06;2597.22
2856;353502;6.47E+06;2597.86
2857;353502;6.47E+06;2598.37
2858;353502;6.47E+06;2599.61
2859;353502;6.47E+06;2600.64
2860;353502;6.47E+06;2601.29
2861;353502;6.47E+06;2600.98
2862;353502;6.47E+06;2598.92
2863;353502;6.47E+06;2597.63
2864;353502;6.47E+06;2597.54
2865;353502;6.47E+06;2597.31
2866;353502;6.47E+06;2596.35
2867;353502;6.47E+06;2595.3
2868;353502;6.47E+06;2593.68
2869;353502;6.47E+06;2590.59
2870;353502;6.47E+06;2586.09
2871;353502;6.47E+06;2583.17
2872;353502;6.47E+06;2582.54
2873;353502;6.47E+06;2583.5
2874;353502;6.47E+06;2582.26
2875;353502;6.47E+06;2579.28
2876;353502;6.47E+06;2576.27
2877;353502;6.47E+06;2573.4
2878;353502;6.47E+06;2572.02
2879;353502;6.47E+06;2571.1
2880;353502;6.47E+06;2569.85
2881;353502;6.47E+06;2568.46
2882;353502;6.47E+06;2567.66
2883;353502;6.47E+06;2566.92
2884;353502;6.47E+06;2565.95
2885;353502;6.47E+06;2565.06
2886;353502;6.47E+06;2564.58
2887;353502;6.47E+06;2564.33
2888;353502;6.47E+06;2564.43
2889;353502;6.47E+06;2565.16
2890;353502;6.47E+06;2566.45
2891;353502;6.47E+06;2568.69
2892;353502;6.47E+06;2570.69
2893;353502;6.47E+06;2574.16
2894;353502;6.47E+06;2578.32
2895;353502;6.47E+06;2584.08
2896;353502;6.47E+06;2588.15
2897;353502;6.47E+06;2593.58
2898;353502;6.47E+06;2598.86
2899;353502;6.47E+06;2604.75
2900;353502;6.47E+06;2596.51
2901;353502;6.47E+06;2594.98
2902;353502;6.47E+06;2593.13
2903;353502;6.47E+06;2592.15
2904;353502;6.47E+06;2591.79
2905;353502;6.47E+06;2591.76
2906;353502;6.47E+06;2590.95
2907;353502;6.47E+06;2590.74
2908;353502;6.47E+06;2591.28
2909;353502;6.47E+06;2592.06
2910;353502;6.47E+06;2593.55
2911;353502;6.47E+06;2595.04
2912;353502;6.47E+06;2596.55
2913;353502;6.47E+06;2597.36
2914;353502;6.47E+06;2598.21
2915;353602;6.46E+06;2607.11
2916;353602;6.46E+06;2606.8
2917;353602;6.46E+06;2605.54
2918;353602;6.46E+06;2603.18
2919;353602;6.46E+06;2600.27
2920;353602;6.46E+06;2596.74
2921;353602;6.46E+06;2592.08
2922;353602;6.46E+06;2589.84
2923;353602;6.46E+06;2588.78
2924;353602;6.46E+06;2588.53
2925;353602;6.46E+06;2588.45
2926;353602;6.46E+06;2588.6
2927;353602;6.46E+06;2589.36
2928;353602;6.46E+06;2590.45
2929;353602;6.46E+06;2591.06
2930;353602;6.46E+06;2590.88
2931;353602;6.46E+06;2590.36
2932;353602;6.46E+06;2589.32
2933;353602;6.46E+06;2588.78
2934;353602;6.46E+06;2589.27
2935;353602;6.46E+06;2589.91
2936;353602;6.46E+06;2591
2937;353602;6.46E+06;2591.67
2938;353602;6.46E+06;2592.76
2939;353602;6.46E+06;2593.86
2940;353602;6.46E+06;2595.7
2941;353602;6.46E+06;2596.09
2942;353602;6.46E+06;2596.82
2943;353602;6.46E+06;2597.61
2944;353602;6.46E+06;2598.93
2945;353602;6.46E+06;2601.6
2946;353602;6.46E+06;2603.58
2947;353602;6.46E+06;2605.27
2948;353602;6.46E+06;2606.38
2949;353602;6.47E+06;2604.67
2950;353602;6.47E+06;2602.8
2951;353602;6.47E+06;2600.52
2952;353602;6.47E+06;2598.56
2953;353602;6.47E+06;2598.68
2954;353602;6.47E+06;2599.08
2955;353602;6.47E+06;2599.46
2956;353602;6.47E+06;2600.11
2957;353602;6.47E+06;2600.84
2958;353602;6.47E+06;2601.14
2959;353602;6.47E+06;2601.4
2960;353602;6.47E+06;2600.39
2961;353602;6.47E+06;2597.77
2962;353602;6.47E+06;2596.1
2963;353602;6.47E+06;2595.65
2964;353602;6.47E+06;2595.9
2965;353602;6.47E+06;2594.92
2966;353602;6.47E+06;2593.55
2967;353602;6.47E+06;2590.93
2968;353602;6.47E+06;2585.57
2969;353602;6.47E+06;2581.74
2970;353602;6.47E+06;2580.39
2971;353602;6.47E+06;2580.49
2972;353602;6.47E+06;2580.83
2973;353602;6.47E+06;2579.59
2974;353602;6.47E+06;2578.06
2975;353602;6.47E+06;2574.19
2976;353602;6.47E+06;2570.32
2977;353602;6.47E+06;2568.06
2978;353602;6.47E+06;2567.33
2979;353602;6.47E+06;2566.97
2980;353602;6.47E+06;2565.86
2981;353602;6.47E+06;2565.34
2982;353602;6.47E+06;2565.4
2983;353602;6.47E+06;2564.86
2984;353602;6.47E+06;2564.51
2985;353602;6.47E+06;2564.65
2986;353602;6.47E+06;2564.79
2987;353602;6.47E+06;2565.2
2988;353602;6.47E+06;2565.93
2989;353602;6.47E+06;2566.7
2990;353602;6.47E+06;2568.16
2991;353602;6.47E+06;2570.54
2992;353602;6.47E+06;2573.26
2993;353602;6.47E+06;2576.24
2994;353602;6.47E+06;2581.28
2995;353602;6.47E+06;2586.55
2996;353602;6.47E+06;2590.74
2997;353602;6.47E+06;2595.11
2998;353602;6.47E+06;2600.8
2999;353602;6.47E+06;2593.43
3000;353602;6.47E+06;2591.34
3001;353602;6.47E+06;2589.11
3002;353602;6.47E+06;2587.97
3003;353602;6.47E+06;2587.91
3004;353602;6.47E+06;2587.8
3005;353602;6.47E+06;2587.23
3006;353602;6.47E+06;2587.71
3007;353602;6.47E+06;2588.99
3008;353602;6.47E+06;2590.48
3009;353602;6.47E+06;2592.07
3010;353602;6.47E+06;2593.66
3011;353602;6.47E+06;2595.5
3012;353602;6.47E+06;2596.76
3013;353602;6.47E+06;2597.57
3014;353702;6.46E+06;2607.41
3015;353702;6.46E+06;2607.51
3016;353702;6.46E+06;2607.22
3017;353702;6.46E+06;2603.98
3018;353702;6.46E+06;2600.87
3019;353702;6.46E+06;2597.6
3020;353702;6.46E+06;2592.39
3021;353702;6.46E+06;2588.98
3022;353702;6.46E+06;2587.77
3023;353702;6.46E+06;2586.51
3024;353702;6.46E+06;2585.67
3025;353702;6.46E+06;2587.26
3026;353702;6.46E+06;2588.45
3027;353702;6.46E+06;2589.86
3028;353702;6.46E+06;2591.38
3029;353702;6.46E+06;2591.4
3030;353702;6.46E+06;2590.99
3031;353702;6.46E+06;2590.26
3032;353702;6.46E+06;2589.43
3033;353702;6.46E+06;2589.56
3034;353702;6.46E+06;2590.09
3035;353702;6.46E+06;2591.19
3036;353702;6.46E+06;2592.42
3037;353702;6.46E+06;2593.24
3038;353702;6.46E+06;2594.21
3039;353702;6.46E+06;2595.68
3040;353702;6.46E+06;2596.39
3041;353702;6.46E+06;2597.08
3042;353702;6.46E+06;2597.92
3043;353702;6.46E+06;2599.5
3044;353702;6.46E+06;2601.73
3045;353702;6.46E+06;2603.45
3046;353702;6.46E+06;2604.88
3047;353702;6.46E+06;2605.57
3048;353702;6.47E+06;2604.59
3049;353702;6.47E+06;2601.59
3050;353702;6.47E+06;2600.12
3051;353702;6.47E+06;2599.91
3052;353702;6.47E+06;2600.1
3053;353702;6.47E+06;2600.76
3054;353702;6.47E+06;2601.51
3055;353702;6.47E+06;2601.36
3056;353702;6.47E+06;2601.32
3057;353702;6.47E+06;2600.98
3058;353702;6.47E+06;2599.24
3059;353702;6.47E+06;2596.57
3060;353702;6.47E+06;2594.64
3061;353702;6.47E+06;2592.23
3062;353702;6.47E+06;2594.03
3063;353702;6.47E+06;2593.8
3064;353702;6.47E+06;2592.38
3065;353702;6.47E+06;2588.05
3066;353702;6.47E+06;2580.02
3067;353702;6.47E+06;2578.19
3068;353702;6.47E+06;2576.47
3069;353702;6.47E+06;2576.79
3070;353702;6.47E+06;2577.71
3071;353702;6.47E+06;2577.46
3072;353702;6.47E+06;2575.85
3073;353702;6.47E+06;2572.06
3074;353702;6.47E+06;2567.64
3075;353702;6.47E+06;2565.45
3076;353702;6.47E+06;2562.82
3077;353702;6.47E+06;2563.69
3078;353702;6.47E+06;2563.78
3079;353702;6.47E+06;2563.56
3080;353702;6.47E+06;2562.75
3081;353702;6.47E+06;2562.8
3082;353702;6.47E+06;2563.87
3083;353702;6.47E+06;2564.4
3084;353702;6.47E+06;2565.2
3085;353702;6.47E+06;2566.42
3086;353702;6.47E+06;2566.72
3087;353702;6.47E+06;2567.33
3088;353702;6.47E+06;2568.49
3089;353702;6.47E+06;2570.52
3090;353702;6.47E+06;2572.87
3091;353702;6.47E+06;2575.25
3092;353702;6.47E+06;2578.85
3093;353702;6.47E+06;2584.23
3094;353702;6.47E+06;2588.66
3095;353702;6.47E+06;2592.02
3096;353702;6.47E+06;2600.49
3097;353702;6.47E+06;2597.93
3098;353702;6.47E+06;2594.98
3099;353702;6.47E+06;2592.82
3100;353702;6.47E+06;2589.66
3101;353702;6.47E+06;2586.26
3102;353702;6.47E+06;2585.24
3103;353702;6.47E+06;2584.7
3104;353702;6.47E+06;2583.29
3105;353702;6.47E+06;2582.12
3106;353702;6.47E+06;2584.05
3107;353702;6.47E+06;2585.07
3108;353702;6.47E+06;2585.97
3109;353702;6.47E+06;2588.02
3110;353702;6.47E+06;2590.69
3111;353702;6.47E+06;2592.32
3112;353702;6.47E+06;2594.01
3113;353702;6.47E+06;2595.76
3114;353702;6.47E+06;2597.01
3115;353802;6.46E+06;2607.65
3116;353802;6.46E+06;2608.18
3117;353802;6.46E+06;2608.05
3118;353802;6.46E+06;2605.62
3119;353802;6.46E+06;2602.07
3120;353802;6.46E+06;2598.14
3121;353802;6.46E+06;2594.49
3122;353802;6.46E+06;2590.09
3123;353802;6.46E+06;2587.4
3124;353802;6.46E+06;2585.21
3125;353802;6.46E+06;2583.48
3126;353802;6.46E+06;2585.12
3127;353802;6.46E+06;2587.2
3128;353802;6.46E+06;2589.48
3129;353802;6.46E+06;2591.18
3130;353802;6.46E+06;2591.84
3131;353802;6.46E+06;2591.59
3132;353802;6.46E+06;2590.86
3133;353802;6.46E+06;2590.18
3134;353802;6.46E+06;2590.03
3135;353802;6.46E+06;2590.51
3136;353802;6.46E+06;2591.58
3137;353802;6.46E+06;2592.58
3138;353802;6.46E+06;2593.58
3139;353802;6.46E+06;2594.58
3140;353802;6.46E+06;2595.72
3141;353802;6.46E+06;2596.25
3142;353802;6.46E+06;2597.01
3143;353802;6.46E+06;2597.99
3144;353802;6.46E+06;2599.67
3145;353802;6.46E+06;2601.19
3146;353802;6.46E+06;2603.04
3147;353802;6.46E+06;2604.44
3148;353802;6.46E+06;2604.87
3149;353802;6.47E+06;2601.49
3150;353802;6.47E+06;2601.13
3151;353802;6.47E+06;2601.29
3152;353802;6.47E+06;2601.77
3153;353802;6.47E+06;2602.08
3154;353802;6.47E+06;2601.76
3155;353802;6.47E+06;2601.22
3156;353802;6.47E+06;2600.14
3157;353802;6.47E+06;2598.69
3158;353802;6.47E+06;2595.8
3159;353802;6.47E+06;2592.62
3160;353802;6.47E+06;2589.53
3161;353802;6.47E+06;2592.57
3162;353802;6.47E+06;2593.08
3163;353802;6.47E+06;2591.19
